14,305267
16,380905
14,282478
16,228316
16,99635
16,146827
18,168046
16,55440
19,114055
17,144982
14,60177
13,92240
15,575567
16,68086
13,96644
17,127508
18,101460
16,44658
16,43409
18,47656
9,84437
16,42017
18,84228
18,71766
15,45014
16,79733
18,77244
14,42057
12,86253
16,90138
16,30944
12,54020
14,35629
17,25401
15,32637
17,82954
16,49395
18,32303
16,53811
17,52730
19,56435
13,22469
14,52482
14,24304
16,42590
18,25822
18,71029
18,51530
16,47952
19,34828
13,33954
11,48433
15,78684
16,19559
17,18996
17,44058
17,19475
12,44630
17,19251
18,50350
15,48643
11,26454
18,94072
16,45323
18,94297
15,57061
14,213803
11,39294
18,71390
12,13120
14,35376
18,36194
18,49735
16,41422
16,39115
18,13967
17,47678
17,46131
15,20969
15,47610
16,17217
16,43542
18,42111
17,15765
17,42047
17,42096
16,41381
17,39465
16,26972
18,58711
16,138087
14,18791
18,45066
15,19467
14,56558
17,50969
17,54033
14,13396
15,38207
19,92386
16,19291
12,17160
15,43174
17,14532
17,14552
17,101477
12,14090
14,36841
18,17992
17,18035
13,44825
17,59589
10,13708
14,14128
16,106191
18,369333
16,15844
15,17323
17,37161
15,15283
17,29450
17,13091
16,188591
18,12900
14,35063
11,13961
18,22967
18,28524
18,39852
10,30481
17,49979
18,34487
17,37732
14,58209
18,32473
17,15180
13,28441
14,132501
18,19991
17,15611
18,30465
16,15919
15,29927
16,23885
17,34807
17,16566
8,25348
15,20690
17,16341
11,43308
17,38466
14,20667
18,20893
17,15433
16,19537
14,62596
18,57367
15,32598
13,21381
14,44053
11,82876
14,80064
15,62346
18,55349
16,30987
17,61039
14,20763
17,75042
18,28702
17,21194
12,19836
13,30363
18,88316
17,29980
17,52454
18,72601
17,19805
14,17443
15,26042
11,13418
13,24443
14,42456
17,27120
16,12693
16,21697
16,42540
18,13310
16,36269
17,13716
15,62094
14,14007
16,13950
15,75347
13,18654
11,13385
18,23228
15,10717
11,28956
16,20905
16,26923
13,10544
18,19104
16,15901
17,10014
17,12068
17,11182
19,34634
14,25737
14,23285
14,22534
17,12738
18,60211
16,57997
12,11994
13,17704
17,12630
17,20381
12,20492
17,8651
18,12555
18,10047
18,25803
12,20973
17,26759
13,21186
18,20937
14,19868
16,7277
17,11354
18,19229
14,7317
18,15403
17,23919
18,7464
15,23712
17,23556
14,16369
13,34063
18,89360
18,23712
18,16497
15,23048
15,7712
16,21241
18,16615
16,7468
18,7654
9,7333
15,25607
17,7661
18,42354
18,20734
15,7184
14,41324
16,33919
18,8714
17,20356
14,24757
17,16537
17,8717
14,7223
17,58186
17,20319
16,44045
15,9628
18,8376
14,6870
17,18454
13,4984
19,27764
15,12468
18,6154
16,16043
13,6785
17,7074
14,16271
16,6633
11,14435
15,49483
18,57397
16,97107
15,6670
14,6025
18,8977
13,7991
16,6063
18,13341
15,54140
15,55001
18,272202
16,14118
15,6587
15,14448
16,19737
17,16886
17,10137
17,6450
18,49305
17,15101
18,13943
15,13142
17,6631
16,18207
18,5903
18,18145
18,12973
12,14036
18,5951
15,5991
17,20698
14,62359
17,6093
17,20813
17,21417
17,12272
17,6290
17,7630
16,12987
15,13349
16,13156
16,37964
17,20506
14,6129
18,14931
15,13436
14,33840
18,6556
18,14217
11,5533
13,6473
15,6413
18,16253
18,7350
17,24292
14,9639
17,19881
19,9140
17,6555
15,14478
17,12740
16,6234
14,49587
18,6679
17,8136
18,7439
15,49612
10,9449
14,9002
18,13983
15,14280
17,27453
14,15041
18,18104
14,13364
13,30962
18,9275
13,13210
16,54131
15,6070
18,17096
18,8043
18,7387
8,9139
14,16949
17,6946
17,14720
15,23619
16,16728
7,4628
16,6440
15,5679
15,6321
16,16589
17,12278
17,18025
12,7037
18,14367
15,14561
12,6970
16,6479
17,8582
17,8953
16,13603
15,9839
18,17616
18,36475
17,17269
15,15809
14,38197
18,6291
16,7135
18,14964
16,6394
18,10187
17,7399
18,10343
15,29707
17,17684
17,18756
16,36829
15,23844
19,13220
18,15264
16,6664
17,7557
13,10303
18,6582
17,6628
16,24829
17,6686
14,15032
17,13843
14,16780
16,6296
18,15000
9,9119
15,20174
18,57245
17,51845
13,90735
15,67855
17,9395
14,15264
16,13675
14,29850
18,42538
15,9229
13,9866
16,46207
14,6400
14,7336
16,16508
18,6878
13,9191
17,24491
16,6405
17,18787
17,9243
17,8626
13,15830
17,80045
18,9664
18,6930
18,6491
15,29227
17,7111
17,7309
15,17163
18,40884
16,8494
17,6928
16,9942
17,43208
17,15107
14,56366
16,16481
17,6404
11,19173
14,8689
17,22640
17,14447
15,17367
12,4680
16,19449
16,9933
17,51628
13,15414
15,14488
18,17551
18,7106
17,14250
15,26804
14,7161
13,14435
16,14711
16,6383
16,13727
10,11417
16,17037
17,14574
17,17794
18,13126
15,12853
17,6910
10,4010
17,7197
11,14301
17,6859
14,7075
17,28710
17,6939
16,14208
10,15684
17,61873
14,12126
18,6148
16,6472
18,15074
17,14065
18,12511
17,7298
17,16416
17,28100
17,14611
17,14704
12,9321
18,6514
16,13200
14,10129
17,32785
17,14676
18,12766
17,43682
15,6333
17,21322
16,5441
13,5326
18,8637
17,13582
18,5963
14,24688
17,14015
12,3888
17,19963
14,28065
17,13126
12,5582
18,12030
15,43392
17,5654
15,4437
12,5662
16,5939
18,12653
17,12633
16,5493
15,5782
17,18454
17,12403
10,11179
18,5404
17,13663
15,10371
17,19639
15,19309
17,5204
17,90422
17,8517
17,13893
17,24859
16,5379
17,11875
16,5543
16,5729
15,5228
16,6138
14,12028
14,11642
18,17571
15,5568
18,8432
17,5487
16,8725
16,18994
16,29534
15,6057
18,18208
16,18554
10,5400
17,5674
14,23502
14,8203
19,47363
16,5656
17,5241
13,5515
15,8632
17,7944
16,5801
15,5332
19,7538
14,21603
16,10717
17,7604
18,8945
11,11420
17,12444
13,5738
12,10584
12,39671
18,6259
15,25264
15,118555
15,5586
17,12734
8,5996
18,15454
17,21286
15,17720
12,5388
16,18860
15,5259
8,5897
17,12103
17,70213
12,3866
16,22779
12,5792
14,5301
17,6082
17,17451
16,5707
17,5086
16,11816
17,6997
14,4997
18,41170
15,5097
17,12815
17,5347
15,19563
14,5367
15,5730
16,15520
14,47210
17,17000
13,8518
15,8439
18,5306
18,18732
17,5507
16,8083
17,7226
14,16670
17,5220
15,11186
18,12052
15,11767
17,8454
18,6368
18,13782
13,5421
13,11818
18,47705
18,12692
16,16099
18,5610
14,11889
16,47929
18,5391
18,11813
13,5298
15,13519
17,6285
16,19676
14,4925
16,16328
18,5224
11,11216
16,5753
13,12076
17,11921
17,18278
18,12249
18,4695
18,6426
15,10687
10,3684
14,11759
17,5284
17,5663
18,11732
18,19448
17,5064
16,10080
17,20797
14,5236
17,5921
17,11566
17,5741
17,5151
16,5570
16,11799
17,6514
18,5432
15,13182
15,37076
15,6046
15,8626
14,46545
16,6255
18,32906
14,13581
17,14488
16,12464
17,6324
17,5791
17,5173
15,13590
15,38037
16,24638
16,23793
14,5152
18,45898
17,20349
17,5794
12,11850
17,26527
17,14709
16,6345
17,5469
16,20778
18,12452
15,5033
18,6156
17,33233
16,13556
16,13518
17,13395
17,31379
18,5506
15,11156
15,13991
17,7609
16,4994
15,11773
16,33248
14,5116
14,11642
17,5427
16,12965
18,13839
16,12855
16,11731
16,5259
13,3529
16,13084
18,12345
16,30512
16,6101
15,5192
16,11949
11,3342
15,34075
11,4088
17,13646
14,5711
12,12940
16,6081
15,14902
11,16038
16,48226
17,19399
17,15309
18,21107
16,5959
17,14985
14,22563
16,5027
17,5248
17,6185
17,6111
16,12319
16,13290
16,11416
18,16705
18,5427
16,5438
18,37355
17,11205
13,5249
14,5292
13,13145
18,13687
17,13102
12,5157
16,5625
18,5892
15,5464
18,5683
17,17856
16,13844
17,5888
18,5956
13,3591
17,5803
17,11268
16,12754
17,13360
15,13564
15,6461
18,11369
15,5398
13,11274
17,18330
16,5994
18,5243
16,5634
13,12931
13,9242
17,6059
13,11586
16,5422
17,11350
7,3751
14,3292
13,10937
12,5480
14,3364
18,12824
18,13296
17,8019
15,4656
16,6385
14,9757
14,17127
14,13285
13,5997
16,21483
17,13018
14,5015
13,49142
18,5565
18,51985
13,6083
15,11260
18,5943
18,5815
16,14118
17,5427
18,5970
16,8045
15,5326
15,63790
15,14029
18,11554
12,12108
15,11156
17,5476
17,55175
18,11731
16,11777
15,22623
17,5765
9,14036
17,16184
16,5684
18,5872
15,13171
17,11373
14,5728
13,12426
16,5847
16,11562
18,11773
18,5968
14,5286
16,14727
15,5616
14,11685
16,18556
16,11930
17,5135
17,4798
15,11095
15,21107
18,12970
10,14891
16,56865
18,12129
17,34533
18,13000
19,16824
17,4947
15,6741
17,11570
17,13609
17,12304
16,5447
17,17514
15,5539
14,16200
19,5961
16,11826
18,12381
17,5827
15,5931
18,11877
17,13040
17,10810
11,18943
15,5329
17,11215
17,18946
15,5159
16,5258
18,5170
16,13484
18,12694
16,18431
14,18422
19,4936
16,5192
16,5115
17,5338
19,5320
16,5423
16,5419
17,5399
11,11719
17,13337
18,14123
14,37590
18,119527
14,21889
15,4229
15,5204
15,5038
17,5161
17,11670
18,70939
9,5099
14,13129
16,73843
16,13200
16,12704
15,15216
15,4701
15,4749
18,5430
18,4739
17,12296
18,24611
16,18537
15,5462
17,11358
17,5957
18,17977
19,46450
19,5821
15,12214
16,69983
12,12362
15,3942
17,13301
17,4905
16,4985
19,52675
16,13139
18,5362
17,20863
13,17008
17,4960
17,13670
14,5424
17,21443
14,6068
18,13625
16,48749
18,19109
16,15486
15,11729
15,23226
17,5651
16,39571
16,5042
15,5535
12,5661
14,25122
17,4820
19,11485
17,36068
16,12468
16,4833
13,4944
16,5293
15,12281
18,5392
18,17870
15,12116
18,5176
17,7071
12,7537
13,11589
17,5193
17,5351
18,12318
15,13442
11,9985
17,12125
14,3923
17,12749
16,12595
16,5014
18,5316
17,13132
16,5955
13,21796
16,20392
14,12688
